Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Comptes d'affectation spéciale;CS;Financement national du développement et de la modernisation de l'apprentissage;YJ;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;790;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;1;;;325172102;325172102
Comptes d'affectation spéciale;CS;Gestion du patrimoine immobilier de l'État;YB;Contribution des cessions immobilières au désendettement de l'État;721;Contribution au désendettement de l'État;1;;;0;0
Comptes d'affectation spéciale;CS;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières et entretien des bâtiments de l'État;723;Opérations structurantes et cessions;11;;;229286587;322000000
Comptes d'affectation spéciale;CS;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières et entretien des bâtiments de l'État;723;Contrôles règlementaires, audits, expertises et diagnostics;12;;;23000000;22000000
Comptes d'affectation spéciale;CS;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières et entretien des bâtiments de l'État;723;Maintenance à la charge du propriétaire;13;;;44000000;44000000
Comptes d'affectation spéciale;CS;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières et entretien des bâtiments de l'État;723;Gros entretien, réhabilitation, mise en conformité et remise en état;14;;;95000000;95000000
Comptes d'affectation spéciale;CS;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus en compte propre;1;;;0;7700000
Comptes d'affectation spéciale;CS;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus au titre du portefeuille dit SMP;2;;;118000000;118000000
Comptes d'affectation spéciale;CS;Participation de la France au désendettement de la Grèce;YM;Rétrocessions de trop-perçus à la Banque de France;796;Rétrocessions de trop-perçus à la Banque de France;1;;;0;0
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Augmentations de capital, dotations en fonds propres, avances d'actionnaire et prêts assimilés;1;;;7790000000;7790000000
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Achats ou souscriptions de titres, parts ou droits de société;3;;;0;0
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Autres investissements financiers de nature patrimoniale;4;;;10000000;10000000
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Prestations de services : commissions bancaires, frais juridiques et frais liés aux opérations de gestion des participations financières de l'État;5;;;200000000;200000000
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Versements au profit du Mécanisme européen de stabilité;6;;;0;0
Comptes d'affectation spéciale;CS;Participations financières de l'État;YC;Désendettement de l'État et d'établissements publics de l'État;732;Désendettement de l'État ou d'établissements publics de l'État;1;;;2000000000;2000000000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;1;;;45162600000;45162600000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Militaires relevant du code des pensions civiles et militaires de retraite;2;;;10060300000;10060300000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Allocations temporaires d'invalidité;3;;;137400000;137400000
Comptes d'affectation spéciale;CS;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Prestations vieillesse et invalidité;1;;;1870200000;1870200000
Comptes d'affectation spéciale;CS;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Autres dépenses spécifiques;3;;;1700000;1700000
Comptes d'affectation spéciale;CS;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Gestion du régime;4;;;7300000;7300000
Comptes d'affectation spéciale;CS;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM);5;;;55700000;55700000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Reconnaissance de la Nation;1;;;709300000;709300000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Réparation;2;;;965300000;965300000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions d'Alsace-Lorraine;3;;;16000000;16000000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Allocations de reconnaissance des anciens supplétifs;4;;;16520000;16520000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des anciens agents du chemin de fer franco-éthiopien;5;;;50000;50000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident;6;;;12530000;12530000
Comptes d'affectation spéciale;CS;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions de l'ORTF;7;;;140000;140000
Comptes d'affectation spéciale;CS;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Contribution à lexploitation des services nationaux de transport conventionnés;1;;;197000000;197000000
Comptes d'affectation spéciale;CS;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Frais d'enquêtes, d'études et de conseil relatifs à l'exploitation des services nationaux de transport conventionnés;2;;;1000000;1000000
Comptes d'affectation spéciale;CS;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Contributions versées aux régions au titre de lexploitation des services nationaux de transports antérieurement conventionnés;3;;;88200000;88200000
Comptes d'affectation spéciale;CS;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Contribution au matériel roulant des services nationaux de transport conventionnés;1;;;73000000;73000000
Comptes d'affectation spéciale;CS;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Frais d'enquêtes, d'études et de conseil relatifs au matériel roulant des services nationaux de transport conventionnés;2;;;0;0
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien aux énergies renouvelables électriques;1;;;5261909997;5261909997
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien à l'effacement de consommation électrique;2;;;45000000;45000000
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien à l'injection de bio-méthane;3;;;132090003;132090003
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Soutien à la transition énergétique;764;Fonds d'interconnexion;4;;;1400000;1400000
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;Désendettement vis-à-vis des opérateurs supportant des charges de service public de l'électricité;1;;;1839000000;1839000000
Comptes d'affectation spéciale;CS;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;Remboursement d'anciens plafonnements de CSPE;3;;;0;0
Comptes de concours financiers;CF;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire ouest-africaine;811;Relations avec l'Union monétaire ouest-africaine;1;;;0;0
Comptes de concours financiers;CF;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire d'Afrique centrale;812;Relations avec l'Union monétaire d'Afrique centrale;1;;;0;0
Comptes de concours financiers;CF;Accords monétaires internationaux;ZA;Relations avec l'Union des Comores;813;Relations avec l'Union des Comores;1;;;0;0
Comptes de concours financiers;CF;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;821;Avances au titre du préfinancement des aides communautaires de la politique agricole commune;1;;;11000000000;11000000000
Comptes de concours financiers;CF;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des organismes distincts de l'État et gérant des services publics;823;Avances à des organismes distincts de l'État et gérant des services publics;1;;;268800000;268800000
Comptes de concours financiers;CF;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des services de l'État;824;Avances au budget annexe « Contrôle et exploitation aériens »;1;;;59712861;59712861
Comptes de concours financiers;CF;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;825;Avances à l'ONIAM au titre de l'indemnisation des victimes du Benfluorex;1;;;15000000;15000000
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;France Télévisions;841;France Télévisions;1;;;2543117594;2543117594
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;ARTE France;842;ARTE France;1;;;283330563;283330563
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;Radio France;843;Radio France;1;;;604707670;604707670
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;France Médias Monde;844;France Médias Monde;1;;;261529150;261529150
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;Institut national de l'audiovisuel;845;Institut national de l'audiovisuel;1;;;89185942;89185942
Comptes de concours financiers;CF;Avances à l'audiovisuel public;ZD;TV5 Monde;847;TV5 Monde;1;;;77749150;77749150
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 70 de la loi du 31 mars 1932 et de l'article L. 2336-1 du code général des collectivités territoriales;1;;;6000000;6000000
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 14 de la loi n° 46-2921 du 23 décembre 1946 et de l'article L. 2237-2 du code général des collectivités territoriales;2;;;0;0
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 34 de la loi n° 53-1336 du 31 décembre 1953 (avances spéciales sur recettes budgétaires);3;;;0;0
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances à la Nouvelle-Calédonie, au titre de la fiscalité du nickel;4;;;0;0
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;1;;;102727800351;102727800351
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux départements sur le produit de la taxe intérieure de consommation sur les produits pétroliers;2;;;5902690811;5902690811
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux départements sur les frais de gestion de la taxe foncière sur les propriétés bâties;3;;;970009914;970009914
Comptes de concours financiers;CF;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux régions sur les frais de gestion de la contribution foncière des entreprises (CFE), de la contribution sur la valeur ajoutée des entreprises (CVAE) et de la taxe d'habitation (TH) et sur le produit de la taxe intérieure de consommation sur les;4;;;1004409371;1004409371
Comptes de concours financiers;CF;Prêts à des États étrangers;ZE;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;851;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;1;;;1000000000;480950000
Comptes de concours financiers;CF;Prêts à des États étrangers;ZE;Prêts à des États étrangers pour consolidation de dettes envers la France;852;Prêts résultant de l'exécution d'accords conclus avec les gouvernements étrangers et portant consolidation des dettes de leur pays envers la France;1;;;245350000;245350000
Comptes de concours financiers;CF;Prêts à des États étrangers;ZE;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;853;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;1;;;0;388000000
Comptes de concours financiers;CF;Prêts à des États étrangers;ZE;Prêts aux États membres de l'Union européenne dont la monnaie est l'euro;854;Soutien financier aux États membres de lUnion européenne dont la monnaie est leuro;1;;;0;0
Comptes de concours financiers;CF;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances pour le logement des agents de l'État;861;Avances aux agents de l'État à l'étranger pour la prise en location d'un logement;4;;;50000;50000
Comptes de concours financiers;CF;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts pour le développement économique et social;862;Prêts pour le développement économique et social;1;;;50000000;50000000
Comptes de concours financiers;CF;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances pour le développement du commerce avec l'Iran;868;Prêts et avances pour le développement du commerce avec l'Iran;1;;;0;0
Comptes de concours financiers;CF;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;869;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;1;;;0;275000000
